No,Name,Memo,ASIN,A,B,C,D,合計,Date
4110,,,B0016KAXIW,0,0,1,0,1,2016/10/09
4111,,,B0030KX2V6,0,0,1,0,1,2016/10/09
4112,,,B003R7XAW8,0,0,1,0,1,2016/10/09
4113,,,B003EO9W1M,0,0,1,0,1,2016/10/09
4114,,,B00KF3I0JK,0,0,1,0,1,2016/10/09
4115,,,B01CCDOR42,0,0,1,0,1,2016/10/09
4116,,,B00VFINT7C,0,0,1,0,1,2016/10/09
4117,,,B00YRZJMPS,0,0,1,0,1,2016/10/09
4118,,,B01GRKOHTQ,0,0,1,0,1,2016/10/09
4119,,,B000BAI6FK,0,0,1,0,1,2016/10/09
4120,,,B002SW2OTS,0,0,1,0,1,2016/10/09
4121,,,B0016KF14S,0,0,1,0,1,2016/10/10
4122,,,B014EKWPQ8,0,0,1,0,1,2016/10/10
4123,,,B014EKWVGC,0,0,1,0,1,2016/10/10
4124,,,B014EKWWSY,0,0,1,0,1,2016/10/10
4125,,,B00NE74Z1G,0,0,1,0,1,2016/10/10
4126,,,B00LVDQ9PA,0,0,1,0,1,2016/10/10
4127,,,B00LVDQ1XU,0,0,1,0,1,2016/10/10
4128,,,B00J8DVTE6,0,0,1,0,1,2016/10/10
4129,,,B00NE74S40,0,0,1,0,1,2016/10/10
4130,,,B00T2SIY6I,0,0,1,0,1,2016/10/10
4131,,,B013SPZS2S,0,0,1,0,1,2016/10/10
4132,,,B00T2SIYB8,0,0,1,0,1,2016/10/10
4133,,,B00EP7Y1EA,0,0,1,0,1,2016/10/10
4134,,,B0141ZOFXC,0,0,1,0,1,2016/10/10
4135,,,B01BOR2L3Q,0,0,1,0,1,2016/10/10
4136,,,B01JFPP7JE,0,0,1,0,1,2016/10/10
4137,,,B01JFPP7JY,0,0,1,0,1,2016/10/10
4138,,,B01JFPP7NU,0,0,1,0,1,2016/10/10
4139,,,B01JFPP3D4,0,0,1,0,1,2016/10/10
4140,,,B01JFPP3L6,0,0,1,0,1,2016/10/10
4141,,,B0092ZZFQS,0,0,1,0,1,2016/10/10
4142,,,B004U7YP46,0,0,1,0,1,2016/10/10
4143,,,B01BOCQMVS,0,0,1,0,1,2016/10/10
4144,,,B01BOCR5S2,0,0,1,0,1,2016/10/10
4145,,,B01BOCQX7Q,0,0,1,0,1,2016/10/10
4146,,,B01BTN5XEO,0,0,1,0,1,2016/10/10
4147,,,B000FQ5L0I,0,0,1,0,1,2016/10/10
4148,,,B001UHNID8,0,0,1,0,1,2016/10/10
4149,,,B000FQONYS,0,0,1,0,1,2016/10/10
4150,,,B001DBRAIK,0,0,1,0,1,2016/10/10
4151,,,B015XA9PZM,0,0,1,0,1,2016/10/10
4152,,,B015XA9PYI,0,0,1,0,1,2016/10/10
4153,,,B01DTZUOKS,0,0,1,0,1,2016/10/10
4154,,,B01DTZUM32,0,0,1,0,1,2016/10/10
4155,,,B01DTZUOZI,0,0,1,0,1,2016/10/10
4156,,,B01DTZUP1G,0,0,1,0,1,2016/10/10
4157,,,B01DTZUOK8,0,0,1,0,1,2016/10/10
4158,,,B018RYF1A4,0,0,1,0,1,2016/10/10
4159,,,B002S6R46W,0,0,1,0,1,2016/10/10
4160,,,B002YLXAMS,0,0,1,0,1,2016/10/10
4161,,,B001TPJ86C,0,0,1,0,1,2016/10/11
4162,,,B002R9AKLG,0,0,1,0,1,2016/10/11
4163,,,B002R9HRNK,0,0,1,0,1,2016/10/11
4164,,,B000RVI9QE,0,0,1,0,1,2016/10/11
4165,,,B0061WZ7A4,0,0,1,0,1,2016/10/11
4166,,,B00NPQ4HU0,0,0,1,0,1,2016/10/11
4167,,,B00NEDKG5E,0,0,1,0,1,2016/10/11
4168,,,B00ST84AT2,0,0,1,0,1,2016/10/11
4169,,,B00ST84BI2,0,0,1,0,1,2016/10/11
4170,,,B013D3TM6I,0,0,1,0,1,2016/10/11
4171,,,B003EIJY8Y,0,0,1,0,1,2016/10/11
4172,,,B00SKKU6A6,0,0,1,0,1,2016/10/11
4173,,,B00BSNBO9O,0,0,1,0,1,2016/10/11
4174,,,B00BSNBPZW,0,0,1,0,1,2016/10/11
4175,,,B00XIXONM2,0,0,1,0,1,2016/10/11
4176,,,B00XIXOMDC,0,0,1,0,1,2016/10/11
4177,,,B00XIXOKHA,0,0,1,0,1,2016/10/11
4178,,,B00SUPVMB8,0,0,1,0,1,2016/10/11
4179,,,B00SUPVM5Y,0,0,1,0,1,2016/10/11
4180,,,B005K2OCZW,0,0,1,0,1,2016/10/11
4181,,,B00NE7JVGU,0,0,1,0,1,2016/10/12
4182,,,B001WHFEWY,0,0,1,0,1,2016/10/12
4183,,,B000BNB3MU,0,0,1,0,1,2016/10/12
4184,,,B000FQORFS,0,0,1,0,1,2016/10/12
4185,,,B01BEVRAR4,0,0,1,0,1,2016/10/12
4186,,,B006Z49GE6,0,0,1,0,1,2016/10/12
4187,,,B01IOX56MQ,0,0,1,0,1,2016/10/12
4188,,,B01IR88CGA,0,0,1,0,1,2016/10/12
4189,,,B01IOX56VM,0,0,1,0,1,2016/10/12
4190,,,B01IR88CLK,0,0,1,0,1,2016/10/12
4191,,,B00MWKFSKI,0,0,1,0,1,2016/10/12
4192,,,B00LZIM0RC,0,0,1,0,1,2016/10/12
4193,,,B0014C6QD8,0,0,1,0,1,2016/10/12
4194,,,B00HQB0CV8,0,0,1,0,1,2016/10/12
4195,,,B00TI6KRAU,0,0,1,0,1,2016/10/12
4196,,,B00SAFTENG,0,0,1,0,1,2016/10/12
4197,,,B00SAFTF58,0,0,1,0,1,2016/10/12
4198,,,B00VR49GNU,0,0,1,0,1,2016/10/12
4199,,,B00TI6KSK4,0,0,1,0,1,2016/10/12
4200,,,B00TI6KYBC,0,0,1,0,1,2016/10/12
4201,,,B00HQB08OO,0,0,1,0,1,2016/10/12
4202,,,B00HQB0HSQ,0,0,1,0,1,2016/10/12
4203,,,B00TI6KQ4C,0,0,1,0,1,2016/10/12
4204,,,B00TI6KV2E,0,0,1,0,1,2016/10/12
4205,,,B00HQB08US,0,0,1,0,1,2016/10/12
4206,,,B00SAFTF9E,0,0,1,0,1,2016/10/12
4207,,,B00TI6KX8G,0,0,1,0,1,2016/10/12
4208,,,B00727YTTM,0,0,1,0,1,2016/10/12
4209,,,B00HQB0CH2,0,0,1,0,1,2016/10/12
4210,,,B00HQB0CT0,0,0,1,0,1,2016/10/12
4211,,,B00TI6KTXA,0,0,1,0,1,2016/10/12
4212,,,B00SAFTEJA,0,0,1,0,1,2016/10/12
4213,,,B00SAFTEM2,0,0,1,0,1,2016/10/12
4214,,,B00HQB0CPY,0,0,1,0,1,2016/10/12
4215,,,B00HQB0HRW,0,0,1,0,1,2016/10/12
4216,,,B014P9C4YG,0,0,1,0,1,2016/10/12
4217,,,B0033UFF9U,0,0,1,0,1,2016/10/12
4218,,,B00B1K3TBU,0,0,1,0,1,2016/10/12
4219,,,B00HQB08SK,0,0,1,0,1,2016/10/12
4220,,,B00HQB0CRW,0,0,1,0,1,2016/10/12
4221,,,B01M1HC0ZV,0,0,1,0,1,2016/10/13
4222,,,B00HQB0LW8,0,0,2,0,2,2016/10/13
4223,,,B000MG1YXE,0,0,2,0,2,2016/10/13
4224,,,B000MG1YX4,0,0,1,0,1,2016/10/13
4225,,,B00HQB0HNG,0,0,1,0,1,2016/10/13
4226,,,B0012P4T0Y,0,0,1,0,1,2016/10/13
4227,,,B00IRV7GD8,0,0,1,0,1,2016/10/13
4228,,,B00727YTK6,0,0,1,0,1,2016/10/13
4229,,,B00727YTZ6,0,0,1,0,1,2016/10/13
4230,,,B0033UFFAE,0,0,1,0,1,2016/10/13
4231,,,B00HQB0MCC,0,0,1,0,1,2016/10/13
4232,,,B00727YTQ0,0,0,1,0,1,2016/10/13
4233,,,B0002YMOM6,0,0,1,0,1,2016/10/13
4234,,,B004IX29DG,0,0,1,0,1,2016/10/13
4235,,,B00DCFTWRM,0,0,1,0,1,2016/10/13
4236,,,B00FUUWRZG,0,0,2,0,2,2016/10/13
4237,,,B00HQB0MAY,0,0,1,0,1,2016/10/13
4238,,,B00727YTII,0,0,1,0,1,2016/10/13
4239,,,B0012P4SZU,0,0,1,0,1,2016/10/13
4240,,,B001KET5CO,0,0,1,0,1,2016/10/13
4241,,,B00JGJGBWM,0,0,2,0,2,2016/10/13
4242,,,B00IRV7DUO,0,0,1,0,1,2016/10/13
4243,,,B00FUUWRTW,0,0,1,0,1,2016/10/13
4244,,,B00727YTNS,0,0,1,0,1,2016/10/13
4245,,,B00727YTM4,0,0,1,0,1,2016/10/13
4246,,,B003GT8UV8,0,0,1,0,1,2016/10/13
4247,,,B00BS3Q0XE,0,0,1,0,1,2016/10/13
4248,,,B000AR2N3K,0,0,1,0,1,2016/10/13
4249,,,B0169RUQNS,0,0,1,0,1,2016/10/13
4250,,,B01FSGHPYO,0,0,1,0,1,2016/10/13
4251,,,B01CXYLC5C,0,0,1,0,1,2016/10/13
4252,,,B01CXYLC6G,0,0,1,0,1,2016/10/13
4253,,,B01CXYLFJA,0,0,1,0,1,2016/10/13
4254,,,B01CXYLC8O,0,0,1,0,1,2016/10/13
4255,,,B01BGLSRBA,0,0,1,0,1,2016/10/13
4256,,,B01BGLSQTS,0,0,1,0,1,2016/10/13
4257,,,B014IDLUDA,0,0,1,0,1,2016/10/13
4258,,,B004X4N1C8,0,0,1,0,1,2016/10/13
4259,,,B004X4KY3C,0,0,1,0,1,2016/10/13
4260,,,B004X4M2RS,0,0,1,0,1,2016/10/13
4261,,,B007M8RGDC,0,0,1,0,1,2016/10/13
4262,,,B007M8TLZI,0,0,1,0,1,2016/10/13
4263,,,B009YBL2XK,0,0,1,0,1,2016/10/13
4264,,,B000KD9OSG,0,0,1,0,1,2016/10/13
4265,,,B00VRLWSPQ,0,0,1,0,1,2016/10/13
4266,,,B002CKDEUY,0,0,1,0,1,2016/10/13
4267,,,B005DPBDCG,0,0,1,0,1,2016/10/13
4268,,,B005DPBDP8,0,0,1,0,1,2016/10/13
4269,,,B001UHNI7Y,0,0,1,0,1,2016/10/13
4270,,,B015FCSSTM,0,0,1,0,1,2016/10/13
4271,,,B000VOBRWA,0,0,1,0,1,2016/10/13
4272,,,B003O85XXE,0,0,1,0,1,2016/10/13
4273,,,B001B0MFWO,0,0,1,0,1,2016/10/13
4274,,,B003CF8X5Y,0,0,1,0,1,2016/10/13
4275,,,B007E66K70,0,0,1,0,1,2016/10/13
4276,,,B001GJBJIG,0,0,1,0,1,2016/10/13
4277,,,B00SHBJZNM,0,0,1,0,1,2016/10/13
4278,,,B0013ND76W,0,0,1,0,1,2016/10/13
4279,,,B015GNF712,0,0,1,0,1,2016/10/13
4280,,,B00FLPGOLS,0,0,1,0,1,2016/10/15
4281,,,B000LP5C6G,0,0,2,0,2,2016/10/15
4282,,,B0019IZ6B0,0,0,1,0,1,2016/10/15
4283,,,B0026FBGSC,0,0,1,0,1,2016/10/15
4284,,,B005J0XLO8,0,0,1,0,1,2016/10/15
4285,,,B000Q6GUI4,0,0,1,0,1,2016/10/15
4286,,,B0014CC5I8,0,0,1,0,1,2016/10/15
4287,,,B0015XNQPW,0,0,1,0,1,2016/10/15
4288,,,B000CED1OG,1,0,1,0,2,2016/10/15
4289,,,B006J4T6TC,0,0,1,0,1,2016/10/15
4290,,,B00IJTE0HS,0,0,1,0,1,2016/10/16
4291,,,B000UF3IUE,0,0,1,0,1,2016/10/16
4292,,,B000ZYEMSW,0,0,1,0,1,2016/10/16
4293,,,B005FE7GIK,0,0,1,0,1,2016/10/16
4294,,,B0013ND6LI,0,0,1,0,1,2016/10/16
4295,,,B00LAT2QUM,0,0,1,0,1,2016/10/16
4296,,,B000PUZ5B4,0,0,1,0,1,2016/10/16
4297,,,B003NUNTMU,0,0,1,0,1,2016/10/16
4298,,,B01LWNT91L,0,0,1,0,1,2016/10/16
4299,,,B01B7KCVT4,0,0,1,0,1,2016/10/16
4300,,,B00D681FNE,0,0,1,0,1,2016/10/16
4301,,,B01FVE0ATA,0,0,1,0,1,2016/10/16
4302,,,B01F377U84,0,0,1,0,1,2016/10/16
4303,,,B00M2KUD7Q,0,0,1,0,1,2016/10/16
4304,,,B01ERA94BY,0,0,1,0,1,2016/10/16
4305,,,B017K9PKDU,0,0,1,0,1,2016/10/16
4306,,,B01DEJPYHW,0,0,1,0,1,2016/10/16
4307,,,B00IZAH4ZG,1,0,1,0,2,2016/10/16
4308,,,B01GCACKG8,0,0,1,0,1,2016/10/16
4309,,,B01GCACKEU,0,0,1,0,1,2016/10/16
4310,,,B01GCACCN4,0,0,1,0,1,2016/10/16
4311,,,B01463R1T4,0,0,1,0,1,2016/10/16
4312,,,B01HAWC33C,0,0,1,0,1,2016/10/16
4313,,,B0002YMR64,0,0,1,0,1,2016/10/16
4314,,,B00MMXE6PS,0,0,1,0,1,2016/10/16
4315,,,B006CQTN0Y,0,0,1,0,1,2016/10/16
4316,,,B00BMKN0EK,0,0,1,0,1,2016/10/16
4317,,,B003LVYI94,0,0,1,0,1,2016/10/16
4318,,,B00IDVTJPU,0,0,1,0,1,2016/10/16
4319,,,B010EWIASC,0,0,1,0,1,2016/10/16
4320,,,B004NRDA30,0,0,1,0,1,2016/10/16
4321,,,B00005LELT,0,0,1,0,1,2016/10/16
4322,,,B0000D9CQM,0,0,1,0,1,2016/10/16
4323,,,B00SSXBSO8,0,0,1,0,1,2016/10/16
4324,,,B00SSXBSJ8,0,0,1,0,1,2016/10/16
4325,,,B00NLX22ZY,0,0,1,0,1,2016/10/16
4326,,,B00SSXBSG6,0,0,1,0,1,2016/10/16
4327,,,B00SSXBSRK,0,0,1,0,1,2016/10/16
4328,,,B00SSXBSGG,0,0,1,0,1,2016/10/16
4329,,,B00NLX22WC,0,0,1,0,1,2016/10/16
4330,,,B00BB71KFU,0,0,1,0,1,2016/10/17
4331,,,B00684KFFW,0,0,1,0,1,2016/10/17
4332,,,B008FWB9TQ,0,0,1,0,1,2016/10/17
4333,,,B013HHJV0C,0,0,1,0,1,2016/10/17
4334,,,B0014C6QQA,0,0,1,0,1,2016/10/17
4335,,,B0012SNTCU,0,0,1,0,1,2016/10/17
4336,,,B00CDG799E,0,0,1,0,1,2016/10/17
4337,,,B002L6HJAA,0,0,1,0,1,2016/10/17
4338,,,B000CEAX8S,0,0,1,0,1,2016/10/17
4339,,,B00128WATS,0,0,1,0,1,2016/10/17
4340,,,B000ILZGPA,0,0,1,0,1,2016/10/17
4341,,,B0000VZ57C,0,0,1,0,1,2016/10/17
4342,,,B003DXWN42,0,0,1,0,1,2016/10/17
4343,,,B00NAUHX1G,0,0,1,0,1,2016/10/17
4344,,,B0017LJ3Q8,0,0,1,0,1,2016/10/17
4345,,,B002P8YRYA,0,0,1,0,1,2016/10/17
4346,,,B004WMWCYE,0,0,1,0,1,2016/10/17
4347,,,B00A7D8CMS,0,0,1,0,1,2016/10/17
4348,,,B0073A1F68,0,0,1,0,1,2016/10/17
4349,,,B00855VQH8,0,0,1,0,1,2016/10/17
4350,,,B00HY3S6A2,0,0,1,0,1,2016/10/17
4351,,,B001RNAM0W,0,0,1,0,1,2016/10/17
4352,,,B00MVG2CD4,0,0,1,0,1,2016/10/17
4353,,,B000SR2RCO,0,0,1,0,1,2016/10/17
4354,,,B00871DQIC,0,0,2,0,2,2016/10/17
4355,,,B01BLBFGNM,0,0,1,0,1,2016/10/17
4356,,,B005IPE3I2,0,0,1,0,1,2016/10/17
4357,,,B0026R8XWW,0,0,1,0,1,2016/10/17
4358,,,B01HNFR5MU,0,0,1,0,1,2016/10/17
4359,,,B01HNFRCBE,0,0,1,0,1,2016/10/17
4360,,,B01GAZN9QU,0,0,1,0,1,2016/10/17
4361,,,B01JEDCY5W,0,0,1,0,1,2016/10/17
4362,,,B0173EXIG8,0,0,1,0,1,2016/10/17
4363,,,B01GEIFDRG,0,0,1,0,1,2016/10/17
4364,,,B01CFGXY7W,0,0,1,0,1,2016/10/17
4365,,,B01GPEXYD4,1,0,1,0,2,2016/10/17
4366,,,B019O97Q8Q,0,0,1,0,1,2016/10/17
4367,,,B00957AP86,0,0,1,0,1,2016/10/17
4368,,,B00HLBDYSQ,0,0,1,0,1,2016/10/17
4369,,,B01GA4ZNQU,0,0,1,0,1,2016/10/17
4370,,,B01JYZPJZ2,0,0,1,0,1,2016/10/17
4371,,,B01DVJMI0Q,0,0,1,0,1,2016/10/17
4372,,,B01EK6A94G,0,0,1,0,1,2016/10/17
4373,,,B00GTCDV54,0,0,1,0,1,2016/10/17
4374,,,B01DK4SCI4,0,0,1,0,1,2016/10/17
4375,,,B01EURH3AI,0,0,1,0,1,2016/10/17
4376,,,B01EPJ2TRI,0,0,1,0,1,2016/10/17
4377,,,B007QR97LS,0,0,1,0,1,2016/10/17
4378,,,B01C6WCWGY,0,0,1,0,1,2016/10/17
4379,,,B01C5U4K0S,0,0,1,0,1,2016/10/17
4380,,,B001F0OEME,0,0,1,0,1,2016/10/18
4381,,,B0009WQ5N0,0,0,1,0,1,2016/10/18
4382,,,B0045Y0HPA,0,0,1,0,1,2016/10/18
4383,,,B0009B0MEY,0,0,1,0,1,2016/10/18
4384,,,B0002YMR3W,0,0,1,0,1,2016/10/18
4385,,,B006L09B0I,0,0,1,0,1,2016/10/18
4386,,,B005SL8LRA,0,0,1,0,1,2016/10/18
4387,,,B0009WQ5RG,0,0,1,0,1,2016/10/18
4388,,,B00EIEMKDO,0,0,1,0,1,2016/10/18
4389,,,B00KW6U5K2,0,0,1,0,1,2016/10/18
4390,,,B00KW6U7LY,0,0,1,0,1,2016/10/18
4391,,,B0093XALA4,0,0,1,0,1,2016/10/18
4392,,,B01CNN69D8,0,0,1,0,1,2016/10/18
4393,,,B01CN5EW2Q,0,0,1,0,1,2016/10/18
4394,,,B00N1FXPNU,0,0,1,0,1,2016/10/18
4395,,,B01BXIXSQ0,0,0,1,0,1,2016/10/18
4396,,,B00E8BDXJ2,0,0,1,0,1,2016/10/18
4397,,,B01COY7H9Q,0,0,1,0,1,2016/10/18
4398,,,B0014C4N6A,0,0,1,0,1,2016/10/18
4399,,,B000FQPGTO,0,0,1,0,1,2016/10/18
4400,,,B00FO0C9UA,0,0,1,0,1,2016/10/18
4401,,,B000NHZUMS,0,0,1,0,1,2016/10/18
4402,,,B01LX4GL8Z,0,0,1,0,1,2016/10/18
4403,,,B00JXBOD3W,0,0,1,0,1,2016/10/18
4404,,,B004GJDRX8,0,0,1,0,1,2016/10/18
4405,,,B004GJHFNQ,0,0,1,0,1,2016/10/18
4406,,,B004GJBUIW,0,0,1,0,1,2016/10/18
4407,,,B01LRCVYIG,0,0,1,0,1,2016/10/18
4408,,,B0156EP2VG,0,0,1,0,1,2016/10/18
4409,,,B0151BWXZ2,0,0,1,0,1,2016/10/18
4410,,,B00UTD2B28,0,0,1,0,1,2016/10/18
4411,,,B0151BXCQG,0,0,1,0,1,2016/10/18
4412,,,B00PXD4CW6,0,0,1,0,1,2016/10/18
4413,,,B00U8O3G9U,0,0,1,0,1,2016/10/18
4414,,,B013DT446K,0,0,1,0,1,2016/10/18
4415,,,B0056VXJ56,0,0,1,0,1,2016/10/18
4416,,,B008KGXRYM,0,0,1,0,1,2016/10/18
4417,,,B00HCYEDSM,0,0,1,0,1,2016/10/18
4418,,,B003VIVAOI,0,0,1,0,1,2016/10/18
4419,,,B00WSKU5NM,0,0,1,0,1,2016/10/18
4420,,,B017R4IRCO,0,0,1,0,1,2016/10/19
4421,,,B011QBLQ0Y,0,0,1,0,1,2016/10/19
4422,,,B011QBLRT4,0,0,1,0,1,2016/10/19
4423,,,B011QBLRNU,0,0,1,0,1,2016/10/19
4424,,,B01AN2M4VM,0,0,1,0,1,2016/10/19
4425,,,B000FO00E2,0,0,1,0,1,2016/10/19
4426,,,B005F3BW68,0,0,1,0,1,2016/10/19
4427,,,B001MD47J4,0,0,1,0,1,2016/10/19
4428,,,B001MD9KR8,0,0,1,0,1,2016/10/19
4429,,,B001MD7X90,0,0,1,0,1,2016/10/19
4430,,,B01444X15S,0,0,1,0,1,2016/10/19
4431,,,B00DYFPLMA,0,0,1,0,1,2016/10/19
4432,,,B00DYFPLMK,0,0,1,0,1,2016/10/19
4433,,,B0046RHQMI,0,0,1,0,1,2016/10/19
4434,,,B00A9PCYO6,0,0,1,0,1,2016/10/19
4435,,,B00HZHTGKQ,0,0,1,0,1,2016/10/19
4436,,,B0021L94XU,0,0,1,0,1,2016/10/19
4437,,,B018QCTW6G,0,0,1,0,1,2016/10/19
4438,,,B005O64HMC,0,0,1,0,1,2016/10/19
4439,,,B00HIUHC5G,0,0,1,0,1,2016/10/19
4440,,,B002R9C30C,0,0,1,0,1,2016/10/19
4441,,,B00E92LYU0,0,0,1,0,1,2016/10/19
4442,,,B00CWNSYVK,0,0,1,0,1,2016/10/19
4443,,,B004Q7DAUU,0,0,1,0,1,2016/10/19
4444,,,B010CK4Z9Y,0,0,1,0,1,2016/10/19
4445,,,B0058THJOS,0,0,1,0,1,2016/10/19
4446,,,B0006IGKPU,0,0,1,0,1,2016/10/19
4447,,,B0009RFPAO,0,0,1,0,1,2016/10/19
4448,,,B005417PQ2,0,0,1,0,1,2016/10/19
4449,,,B003WMC4GG,0,0,1,0,1,2016/10/19
4450,,,B0002D0R0S,0,0,1,0,1,2016/10/19
4451,,,B001MTFQ2U,0,0,1,0,1,2016/10/19
4452,,,B001J2YI7Y,0,0,1,0,1,2016/10/19
4453,,,B009EJQAVG,0,0,1,0,1,2016/10/19
4454,,,B009EJQAY8,0,0,1,0,1,2016/10/19
4455,,,B00BN1G3UQ,0,0,1,0,1,2016/10/19
4456,,,B009EJQ91C,0,0,1,0,1,2016/10/19
4457,,,B001J2YI60,0,0,1,0,1,2016/10/19
4458,,,B0018JJ1GQ,0,0,1,0,1,2016/10/19
4459,,,B008OCMUI6,0,0,1,0,1,2016/10/19
4460,,,B004KV40VU,0,0,1,0,1,2016/10/19
4461,,,B002MOCYZG,0,0,1,0,1,2016/10/19
4462,,,B006LTXMY0,0,0,1,0,1,2016/10/19
4463,,,B01ARLS8PU,0,0,1,0,1,2016/10/19
4464,,,B004041THU,0,0,1,0,1,2016/10/19
4465,,,B004047V6S,0,0,1,0,1,2016/10/19
4466,,,B01G4QXNZ2,0,0,1,0,1,2016/10/19
4467,,,B0026ZOO54,0,0,1,0,1,2016/10/19
4468,,,B014ON94QY,0,0,1,0,1,2016/10/19
4469,,,B001FLYYIC,0,0,1,0,1,2016/10/19
4470,,,B001GR4DQ8,0,0,1,0,1,2016/10/19
4471,,,B000M8W1N4,0,0,1,0,1,2016/10/19
4472,,,B005PT83R8,0,0,1,0,1,2016/10/19
4473,,,B002D15MUC,0,0,1,0,1,2016/10/19
4474,,,B007Y006Y4,0,0,1,0,1,2016/10/19
4475,,,B001DA0QSC,0,0,1,0,1,2016/10/19
4476,,,B006U6DGCW,0,0,1,0,1,2016/10/19
4477,,,B003V3PLMU,0,0,1,0,1,2016/10/19
4478,,,B008JBLKTC,0,0,1,0,1,2016/10/19
4479,,,B005ZZ9M9K,0,0,1,0,1,2016/10/19
4480,,,B0017AMYOM,0,0,1,0,1,2016/10/20
4481,,,B01ID6WNXY,0,0,1,0,1,2016/10/20
4482,,,B01ID6WNV6,0,0,1,0,1,2016/10/20
4483,,,B01ID6WNWK,0,0,1,0,1,2016/10/20
4484,,,B01ID6WNX4,0,0,1,0,1,2016/10/20
4485,,,B01ID6WR30,0,0,1,0,1,2016/10/20
4486,,,B0009XJZFE,0,0,1,0,1,2016/10/20
4487,,,B0198UXFJU,0,0,1,0,1,2016/10/20
4488,,,B00PVBUECC,0,0,1,0,1,2016/10/20
4489,,,B00462R0PG,0,0,1,0,1,2016/10/20
4490,,,B00462R0P6,0,0,1,0,1,2016/10/20
4491,,,B00LALZ332,0,0,1,0,1,2016/10/20
4492,,,B00KYM2SF4,0,0,1,0,1,2016/10/20
4493,,,B004CCR8AC,0,0,1,0,1,2016/10/20
4494,,,B00SIRG46Q,0,0,1,0,1,2016/10/20
4495,,,B00SIRG3ZI,0,0,1,0,1,2016/10/20
4496,,,B00SIRG3FI,0,0,1,0,1,2016/10/20
4497,,,B004WHIRG6,0,0,1,0,1,2016/10/20
4498,,,B004VDR3A2,0,0,1,0,1,2016/10/20
4499,,,B0035V83J6,0,0,1,0,1,2016/10/20
4500,,,B0035VBRTO,0,0,1,0,1,2016/10/20
4501,,,B002BH32SW,0,0,1,0,1,2016/10/20
4502,,,B0028DDC7K,0,0,1,0,1,2016/10/20
4503,,,B008F3EC8U,0,0,1,0,1,2016/10/20
4504,,,B00739Q9K6,0,0,1,0,1,2016/10/20
4505,,,B005XT9SLK,0,0,1,0,1,2016/10/20
4506,,,B00739Q4PQ,0,0,1,0,1,2016/10/20
4507,,,B002IV5ETQ,0,0,1,0,1,2016/10/20
4508,,,B001UHNIA6,0,0,1,0,1,2016/10/20
4509,,,B006U9CKJY,0,0,1,0,1,2016/10/20
4510,,,B00PY7FL4Y,0,0,1,0,1,2016/10/20
4511,,,B00PY7FKZE,0,0,1,0,1,2016/10/20
4512,,,B00PY7FKZO,0,0,1,0,1,2016/10/20
4513,,,B00PY7FLBC,0,0,1,0,1,2016/10/20
4514,,,B00PY7FL1C,0,0,1,0,1,2016/10/20
4515,,,B00PY7FL9O,0,0,1,0,1,2016/10/20
4516,,,B00PY7FKV8,0,0,1,0,1,2016/10/20
4517,,,B00PY7FMAW,0,0,1,0,1,2016/10/20
4518,,,B00PY7FLHG,0,0,1,0,1,2016/10/20
4519,,,B00PY7FL58,0,0,1,0,1,2016/10/20
4520,,,B006CQVDEI,0,0,1,0,1,2016/10/20
4521,,,B006CQVE1U,0,0,1,0,1,2016/10/20
4522,,,B000FQNIX0,0,0,1,0,1,2016/10/20
4523,,,B00DDARBL0,0,0,1,0,1,2016/10/20
4524,,,B00FAHFSNW,0,0,1,0,1,2016/10/20
4525,,,B00FAHFR38,0,0,1,0,1,2016/10/20
4526,,,B00AUC8096,0,0,1,0,1,2016/10/20
4527,,,B01FRSQF1M,0,0,1,0,1,2016/10/20
4528,,,B00J7GY4NC,0,0,1,0,1,2016/10/20
4529,,,B00C3XWPF0,0,0,1,0,1,2016/10/20
4530,,,B00JFSFHII,0,0,1,0,1,2016/10/21
4531,,,B00F2YSL7S,0,0,1,0,1,2016/10/21
4532,,,B01LYMSYZL,0,0,1,0,1,2016/10/21
4533,,,B0089SWJNQ,0,0,1,0,1,2016/10/21
4534,,,B00YC35BV4,0,0,1,0,1,2016/10/21
4535,,,B00YC35D8A,0,0,1,0,1,2016/10/21
4536,,,B0018RJM58,0,0,1,0,1,2016/10/21
4537,,,B0122T5KPQ,0,0,1,0,1,2016/10/21
4538,,,B0034G5P8O,0,0,1,0,1,2016/10/21
4539,,,B007409F46,0,0,1,0,1,2016/10/21
4540,,,B007409E5Q,0,0,1,0,1,2016/10/21
4541,,,B004P8B21E,0,0,1,0,1,2016/10/21
4542,,,B01BBUFCKK,0,0,1,0,1,2016/10/21
4543,,,B005C2NMME,0,0,1,0,1,2016/10/21
4544,,,B00715081S,0,0,1,0,1,2016/10/21
4545,,,B003ZX6Q9S,0,0,1,0,1,2016/10/21
4546,,,B000FQS40W,0,0,1,0,1,2016/10/21
4547,,,B000FQS4FC,0,0,1,0,1,2016/10/21
4548,,,B000FQS3US,0,0,1,0,1,2016/10/21
4549,,,B000FQS66E,0,0,1,0,1,2016/10/21
4550,,,B000BVZOP4,0,0,1,0,1,2016/10/21
4551,,,B000BVZOPE,0,0,1,0,1,2016/10/21
4552,,,B00FZH2CS6,0,0,1,0,1,2016/10/21
4553,,,B01HAWC5GC,0,0,1,0,1,2016/10/21
4554,,,B01HAWC3YQ,0,0,1,0,1,2016/10/21
